id,created_at,u_screen_name,u_followers,u_created_at,rt_id,rt_created_at,rt_screen_name,rt_u_followers,rt_u_created_at,text
ID_1488301425213906946,Tue Feb 01 00:01:25 +0000 2022,Sou_Andres,216,Tue Dec 29 07:07:36 +0000 2009,NA,NA,NA,NA,NA,"Que peligro esta clase payasos, políticos genericos sacados de estudios de marketing, siempre bonitos, siempre simp… https://t.co/VsjaavVJ2E"
ID_1488301426019287042,Tue Feb 01 00:01:25 +0000 2022,chiara_ann13,6420,Wed Jun 23 21:15:16 +0000 2021,NA,NA,NA,NA,NA,CBC is trash
ID_1488301435745980427,Tue Feb 01 00:01:28 +0000 2022,Valandilmv,554,Thu Apr 21 18:13:13 +0000 2011,NA,NA,NA,NA,NA,¿Protestas pacíficas las de BLM? Las que destrozaron propiedad privada y pública?
ID_1488301448924389380,Tue Feb 01 00:01:31 +0000 2022,Chriskl70208387,3835,Sat Jul 29 12:18:21 +0000 2017,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11621,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301454121213956,Tue Feb 01 00:01:32 +0000 2022,CourageousCrack,47,Wed Dec 01 23:50:59 +0000 2021,RID_379355948,Mon Jan 31 20:00:24 +0000 2022,leja999,126,Mon Jan 31 20:00:24 +0000 2022,"RT @leja999: Upon reading this, I immediately thought of South Park Saddam calling Trudy a pussy."
ID_1488301454490312706,Tue Feb 01 00:01:32 +0000 2022,carolraerae,527,Wed Aug 28 10:41:39 +0000 2013,RID_20783,Mon Jan 31 23:27:41 +0000 2022,Piper,113513,Mon Jan 31 23:27:41 +0000 2022,RT @Piper: 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 https://t.co/2vRezJhT0Q
ID_1488301459976249351,Tue Feb 01 00:01:34 +0000 2022,mikeong_,251,Thu Sep 15 20:52:59 +0000 2011,RID_2149123848,Mon Jan 31 22:18:00 +0000 2022,BennMFA_Writing,7205,Mon Jan 31 22:18:00 +0000 2022,RT @BennMFA_Writing: .@MorganJerkins (MFA '16) co-edited a special issue of @NYMag on the #BLM movement in the 10 yrs since Trayvon Martin'…
ID_1488301478418829315,Tue Feb 01 00:01:38 +0000 2022,PalanziLEA,314,Wed Aug 19 19:26:02 +0000 2015,RID_50937243,Mon Jan 31 13:21:20 +0000 2022,BeckyPringle,10832,Mon Jan 31 13:21:20 +0000 2022,"RT @BeckyPringle: Black lives matter everywhere—especially in the classroom. School should be a place to grow and thrive for all students,…"
ID_1488301478418829315,Tue Feb 01 00:01:38 +0000 2022,PalanziLEA,314,Wed Aug 19 19:26:02 +0000 2015,RID_50937243,Mon Jan 31 13:21:20 +0000 2022,BeckyPringle,10832,Mon Jan 31 13:21:20 +0000 2022,"RT @BeckyPringle: Black lives matter everywhere—especially in the classroom. School should be a place to grow and thrive for all students,…"
ID_1488301480083963909,Tue Feb 01 00:01:38 +0000 2022,HVPhillips,67,Thu Jan 22 18:00:52 +0000 2009,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11621,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301480494907400,Tue Feb 01 00:01:38 +0000 2022,SassyPr88568654,1082,Fri Jul 03 02:36:00 +0000 2020,RID_1407809401856139270,Tue Feb 01 00:01:25 +0000 2022,chiara_ann13,6420,Tue Feb 01 00:01:25 +0000 2022,RT @chiara_ann13: CBC is trash
ID_1488301486463496194,Tue Feb 01 00:01:40 +0000 2022,JFSebastian146,15881,Wed Sep 04 15:56:47 +0000 2013,RID_1365738627398008837,Mon Jan 31 23:59:46 +0000 2022,Angela_Twenty2,634,Mon Jan 31 23:59:46 +0000 2022,RT @Angela_Twenty2: They deserve general population in the worst prison we have. #BlackLivesMatter #AhmaudArbery maybe #OPP #ORLEANSPARISHP…
ID_1488301490984923139,Tue Feb 01 00:01:41 +0000 2022,Renae131,281,Wed Mar 24 02:38:55 +0000 2010,NA,NA,NA,NA,NA,"@MeghanMcCain You could add the word ‘racism’ to that statement.

Your party of choice doesn’t care about fighting… https://t.co/TLKk0p8oR7"
ID_1488301491517640712,Tue Feb 01 00:01:41 +0000 2022,goddesskay_kay,342,Sat Jul 06 07:43:23 +0000 2013,RID_164937298,Mon Jan 31 18:44:55 +0000 2022,Kennethsus,851,Mon Jan 31 18:44:55 +0000 2022,RT @Kennethsus: @MrFlyyyGuyyy https://t.co/1gfr45LWMU
ID_1488301494600351745,Tue Feb 01 00:01:42 +0000 2022,AFreytesPalau,160,Mon Mar 19 01:54:49 +0000 2012,RID_978789361943801858,Mon Jan 31 20:46:50 +0000 2022,CherylBlueWave,39525,Mon Jan 31 20:46:50 +0000 2022,"RT @CherylBlueWave: Twice this month #HBCU have received bomb threats.

At least 6 this morning and at least three Jan 3.

The FBI is inves…"
ID_1488301497263738886,Tue Feb 01 00:01:42 +0000 2022,Laramie_Slims,351,Sat Oct 12 00:40:02 +0000 2013,RID_1340345971260059648,Tue Feb 01 00:01:00 +0000 2022,DefendingEd,19404,Tue Feb 01 00:01:00 +0000 2022,RT @DefendingEd: LATEST FROM ILLINOIS: Evanston/Skokie School District 65 provides Black Lives Matter and “queer” lesson plans for students…
ID_1488301502800224260,Tue Feb 01 00:01:44 +0000 2022,roostersky,231,Sat Oct 13 10:51:37 +0000 2012,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11621,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301506830819332,Tue Feb 01 00:01:45 +0000 2022,jpaulson49,1557,Tue May 31 00:53:40 +0000 2016,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19737,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488301523956293633,Tue Feb 01 00:01:49 +0000 2022,joannes13588661,178,Mon Nov 15 19:51:33 +0000 2021,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11621,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301525873029122,Tue Feb 01 00:01:49 +0000 2022,HelloBlackMan_,101,Tue Jul 23 00:15:58 +0000 2019,NA,NA,NA,NA,NA,#blackmen #blackwomen #blackexcellence #melanin #blacklivesmatter #blacklove #black #blackgirlmagic #blackman #love… https://t.co/XE7HN4Gc9r
ID_1488301539332612098,Tue Feb 01 00:01:52 +0000 2022,IAM_OneofSun,26,Mon Dec 28 01:05:37 +0000 2015,NA,NA,NA,NA,NA,The police don't have no right to kill us without strong government interest. The question is what civilized govern… https://t.co/FQlmZr5lxY
ID_1488301544084758531,Tue Feb 01 00:01:54 +0000 2022,freddyferruzola,1697,Sun Sep 19 03:20:45 +0000 2010,RID_40458187,Mon Jan 31 23:33:38 +0000 2022,luisesgo,24904,Mon Jan 31 23:33:38 +0000 2022,"RT @luisesgo: Los camioneros no han causado ni un destrozo ni una muerte en Ottawa, pero el presidente Trudeau les niega legitimidad para r…"
ID_1488301572044038144,Tue Feb 01 00:02:00 +0000 2022,JerseyDee22,16,Tue Aug 19 02:52:52 +0000 2014,NA,NA,NA,NA,NA,"@DMVBlackLives Did you not check on why they were shot? More than half of them had guns on them, I respect all live… https://t.co/bMdk1cW8Uy"
ID_1488301570244685825,Tue Feb 01 00:02:00 +0000 2022,TurismoSub,1,Tue Dec 28 19:29:41 +0000 2021,NA,NA,NA,NA,NA,"THE MUSEUM OF THE GREAT MADNESS
https://t.co/j4RCG2dDqT
@NoContextThorHH @htTweets @NoContextThorHH @ThorHighHeels… https://t.co/YHTUVaV6yY"
ID_1488301572417220610,Tue Feb 01 00:02:00 +0000 2022,lovePhxCCC,360,Sat Feb 04 20:06:06 +0000 2012,RID_41634520,Mon Jan 31 22:30:03 +0000 2022,seanhannity,5509716,Mon Jan 31 22:30:03 +0000 2022,RT @seanhannity: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/joivDhoMjv
ID_1488301577999900678,Tue Feb 01 00:02:02 +0000 2022,Freethi79288729,244,Sun Sep 30 19:47:05 +0000 2018,NA,NA,NA,NA,NA,He has no interest in serving his constituents when they don't agree with him.  Typical leftist.  He locked down hi… https://t.co/jt0kb4upmv
ID_1488301577999900678,Tue Feb 01 00:02:02 +0000 2022,Freethi79288729,244,Sun Sep 30 19:47:05 +0000 2018,NA,NA,NA,NA,NA,He has no interest in serving his constituents when they don't agree with him.  Typical leftist.  He locked down hi… https://t.co/jt0kb4upmv
ID_1488301584639348740,Tue Feb 01 00:02:03 +0000 2022,card_file2,215,Sun Jan 24 02:33:59 +0000 2021,RID_83971114,Mon Jan 31 18:17:38 +0000 2022,MarkHubbard33,4460,Mon Jan 31 18:17:38 +0000 2022,RT @MarkHubbard33: Unbelievable. He will be ousted.
ID_1488301594483462146,Tue Feb 01 00:02:06 +0000 2022,vmetu,1299,Mon May 09 23:48:13 +0000 2011,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19737,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488301600225517568,Tue Feb 01 00:02:07 +0000 2022,Cara_TXZEAL,9510,Tue Jan 26 19:18:50 +0000 2016,RID_20020846,Mon Jan 31 23:45:02 +0000 2022,LawEnforceToday,53255,Mon Jan 31 23:45:02 +0000 2022,"RT @LawEnforceToday: ""The curriculum for the week is designed to negate concepts such as 'all are created equal.' White students will be ma…"
ID_1488301601202782214,Tue Feb 01 00:02:07 +0000 2022,Dinotey,17,Fri Dec 30 10:54:10 +0000 2016,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488301601202782214,Tue Feb 01 00:02:07 +0000 2022,Dinotey,17,Fri Dec 30 10:54:10 +0000 2016,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488301600225517568,Tue Feb 01 00:02:07 +0000 2022,Cara_TXZEAL,9510,Tue Jan 26 19:18:50 +0000 2016,RID_20020846,Mon Jan 31 23:45:02 +0000 2022,LawEnforceToday,53255,Mon Jan 31 23:45:02 +0000 2022,"RT @LawEnforceToday: ""The curriculum for the week is designed to negate concepts such as 'all are created equal.' White students will be ma…"
ID_1488301605111934978,Tue Feb 01 00:02:08 +0000 2022,TaylorCtaylor67,1081,Tue Jul 29 20:44:43 +0000 2014,RID_1314418472399462400,Mon Jan 31 23:24:27 +0000 2022,Hannah_Bananaz,26581,Mon Jan 31 23:24:27 +0000 2022,"RT @Hannah_Bananaz: CBC right now:

Reporter: why is this largely white protest being treated differently than other protests (Black Lives…"
ID_1488301614314266629,Tue Feb 01 00:02:10 +0000 2022,JayPatrick78,72,Wed Jan 08 01:01:23 +0000 2020,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25988,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488301624174858242,Tue Feb 01 00:02:13 +0000 2022,Lvstarlet64,763,Sat Mar 05 03:13:41 +0000 2011,RID_20020846,Mon Jan 31 23:45:02 +0000 2022,LawEnforceToday,53234,Mon Jan 31 23:45:02 +0000 2022,"RT @LawEnforceToday: ""The curriculum for the week is designed to negate concepts such as 'all are created equal.' White students will be ma…"
ID_1488301624174858242,Tue Feb 01 00:02:13 +0000 2022,Lvstarlet64,763,Sat Mar 05 03:13:41 +0000 2011,RID_20020846,Mon Jan 31 23:45:02 +0000 2022,LawEnforceToday,53234,Mon Jan 31 23:45:02 +0000 2022,"RT @LawEnforceToday: ""The curriculum for the week is designed to negate concepts such as 'all are created equal.' White students will be ma…"
ID_1488301632936886277,Tue Feb 01 00:02:15 +0000 2022,lucyprata2011,2366,Thu Oct 27 12:56:31 +0000 2011,RID_1290049409993117696,Mon Jan 31 18:02:41 +0000 2022,bernardokuster2,160171,Mon Jan 31 18:02:41 +0000 2022,"RT @bernardokuster2: Após pegar Covid e ter de ficar (convenientemente) isolado, o PM canadense Justin Trudeau, acusa o imenso comboio de c…"
ID_1488301634497118209,Tue Feb 01 00:02:15 +0000 2022,raysgirl1929,1507,Thu May 10 22:05:18 +0000 2012,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25976,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488301642835546114,Tue Feb 01 00:02:17 +0000 2022,JFSebastian146,15881,Wed Sep 04 15:56:47 +0000 2013,RID_184374183,Mon Jan 31 23:59:31 +0000 2022,kenkrayeske,1205,Mon Jan 31 23:59:31 +0000 2022,RT @kenkrayeske: This is such a corrupt disgrace. Listening to Joe Ganim be disappointed in the cops is like hearing the fox complain about…
ID_1488301648715780098,Tue Feb 01 00:02:19 +0000 2022,JoEllenHenderso,741,Wed Jan 11 22:29:58 +0000 2012,NA,NA,NA,NA,NA,Remove your children from these schools. This is not a safe environment
ID_1488301654575251456,Tue Feb 01 00:02:20 +0000 2022,necronomycon,261,Tue Jan 13 00:46:35 +0000 2009,NA,NA,NA,NA,NA,#TrudeauIsACoward #TrudeauBlackface And #BlackLivesMatter are a shame and a disgrace. #ConvoyForFreedom… https://t.co/jRS8WzjujO
ID_1488301656064380932,Tue Feb 01 00:02:20 +0000 2022,CleiaGerin,1477,Tue Jul 20 19:48:39 +0000 2010,RID_1290049409993117696,Mon Jan 31 18:02:41 +0000 2022,bernardokuster2,160171,Mon Jan 31 18:02:41 +0000 2022,"RT @bernardokuster2: Após pegar Covid e ter de ficar (convenientemente) isolado, o PM canadense Justin Trudeau, acusa o imenso comboio de c…"
ID_1488301665937678342,Tue Feb 01 00:02:23 +0000 2022,AlanGMelville,2485,Sun Feb 14 18:22:00 +0000 2021,RID_1063839405977337856,Mon Jan 31 23:24:24 +0000 2022,sophielouisecc,41941,Mon Jan 31 23:24:24 +0000 2022,RT @sophielouisecc: I love seeing the left trying to paint the trucker convoy as ‘dangerous’ and ‘violent’ as if the Black Lives Matter pro…
ID_1488301672820576256,Tue Feb 01 00:02:24 +0000 2022,hatejacktoo,152,Wed Oct 27 00:23:59 +0000 2021,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19740,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488301674347347969,Tue Feb 01 00:02:25 +0000 2022,WoodGuthriempls,69,Thu Sep 23 18:31:18 +0000 2021,RID_96149284,Mon Jan 31 15:15:51 +0000 2022,michaelharriot,496699,Mon Jan 31 15:15:51 +0000 2022,"RT @michaelharriot: “Not a single Black movement in the history of this country has been universally supported by lawmakers, law enforcers,…"
ID_1488301689866231813,Tue Feb 01 00:02:28 +0000 2022,Luna_mystikaGG,3292,Tue Apr 28 22:11:50 +0000 2015,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488301694517665793,Tue Feb 01 00:02:29 +0000 2022,GerryCormier4,156,Tue Aug 25 19:55:07 +0000 2020,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11621,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301695218196482,Tue Feb 01 00:02:30 +0000 2022,NalczkHorn,1238,Tue Apr 09 23:05:27 +0000 2019,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119460,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488301695218196482,Tue Feb 01 00:02:30 +0000 2022,NalczkHorn,1238,Tue Apr 09 23:05:27 +0000 2019,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119460,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488301699982929927,Tue Feb 01 00:02:31 +0000 2022,nacckk,296,Mon Jun 27 16:47:41 +0000 2011,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78233,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488301700112916480,Tue Feb 01 00:02:31 +0000 2022,Rhucrania,2820,Mon Jun 04 02:27:28 +0000 2012,RID_1235764568162529281,Mon Jan 31 23:58:38 +0000 2022,EvansRamos3,166,Mon Jan 31 23:58:38 +0000 2022,RT @EvansRamos3: Entonces BLM no es violento? 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️... CanadianFidel mas impresentable
ID_1488301699982929927,Tue Feb 01 00:02:31 +0000 2022,nacckk,296,Mon Jun 27 16:47:41 +0000 2011,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78233,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488301700112916480,Tue Feb 01 00:02:31 +0000 2022,Rhucrania,2820,Mon Jun 04 02:27:28 +0000 2012,RID_1235764568162529281,Mon Jan 31 23:58:38 +0000 2022,EvansRamos3,166,Mon Jan 31 23:58:38 +0000 2022,RT @EvansRamos3: Entonces BLM no es violento? 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️... CanadianFidel mas impresentable
ID_1488301708904173571,Tue Feb 01 00:02:33 +0000 2022,TheGhostSleepi1,986,Wed Mar 24 13:06:10 +0000 2021,RID_1063839405977337856,Mon Jan 31 23:24:24 +0000 2022,sophielouisecc,41941,Mon Jan 31 23:24:24 +0000 2022,RT @sophielouisecc: I love seeing the left trying to paint the trucker convoy as ‘dangerous’ and ‘violent’ as if the Black Lives Matter pro…
ID_1488301725723336711,Tue Feb 01 00:02:37 +0000 2022,bryan70094903,123,Thu Feb 28 23:33:49 +0000 2019,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19741,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488301731993702401,Tue Feb 01 00:02:38 +0000 2022,BetterBuckleUp,168,Fri Jun 29 13:43:39 +0000 2012,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11618,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488301733608570881,Tue Feb 01 00:02:39 +0000 2022,bettyboop7499,2104,Fri Apr 17 01:10:37 +0000 2009,RID_927722806900678656,Mon Jan 31 20:10:12 +0000 2022,YourAuntieMame,21489,Mon Jan 31 20:10:12 +0000 2022,RT @YourAuntieMame: This isn’t a leader.
ID_1488301736028688387,Tue Feb 01 00:02:39 +0000 2022,superstarboss1,2500,Sat Jul 26 00:45:18 +0000 2014,NA,NA,NA,NA,NA,This Damnn Shame. Attacking HBCU This Acted Violence’s Must STOP 🛑 Immediately Period. How Fucking Dear Y’all Plann… https://t.co/3KkvGZmdjc
ID_1488301736511033347,Tue Feb 01 00:02:39 +0000 2022,LibSmoke,281,Sat Feb 20 16:38:15 +0000 2021,NA,NA,NA,NA,NA,Influencer's grifting babble
ID_1488301737727315976,Tue Feb 01 00:02:40 +0000 2022,lincoln89871402,102,Wed Dec 02 02:17:29 +0000 2020,RID_1340345971260059648,Tue Feb 01 00:01:00 +0000 2022,DefendingEd,19404,Tue Feb 01 00:01:00 +0000 2022,RT @DefendingEd: LATEST FROM ILLINOIS: Evanston/Skokie School District 65 provides Black Lives Matter and “queer” lesson plans for students…
ID_1488301739174694913,Tue Feb 01 00:02:40 +0000 2022,GarthGodsman,3716,Mon Sep 01 01:12:14 +0000 2008,NA,NA,NA,NA,NA,"Dismissed as 'right-wing' media, but the Daily Caller was highlighting almost a year ago the fact that the people b… https://t.co/dpV6BiJPLz"
ID_1488301744996114432,Tue Feb 01 00:02:41 +0000 2022,Joel63706796,72,Sun Feb 23 01:47:46 +0000 2020,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129066,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488301744996114432,Tue Feb 01 00:02:41 +0000 2022,Joel63706796,72,Sun Feb 23 01:47:46 +0000 2020,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129066,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
